timestamp;happy;neutral;surprise;sad;angry;fear;disgust;interaction_type;interaction_element;url;;
210,39;9,737607092;53,25029492;0,318455463;8,391249925;23,23934585;3,292669728;1,770380884;;;;;
210,66;55,15429316;14,90222187;1,08355634;3,598557356;0,723964122;18,53395331;6,003446906;;;;;
210,93;91,66169117;6,292332339;0,125807974;0,398454746;0,012542462;1,50527069;0,003900785;;;;;
211,2;2,699157782;7,43752718;0,474005938;5,824100226;0,112283998;83,18980336;0,263115112;;;;;
211,47;0,033815977;2,273678678;2,179941795;4,170697307;0,568700277;90,7464076;0,026764293;;;;;
211,74;0,000116391;0,036538082;5,56E-12;98,3639123;1,532697216;0,06673167;6,22E-11;;;;;
212,01;0,000613762;3,601098061;1,16E-08;70,20674348;26,0754317;0,116110116;5,63E-10;;;;;
212,28;0,000419061;20,08477151;3,34E-09;42,2064513;37,69595027;0,012404763;1,71E-10;;;;;
212,55;0,006535064;1,527016424;5,42E-07;6,986171752;91,4721787;0,008104789;7,18E-10;;;;;
212,82;0,027485508;0,200375181;1,43E-06;2,152279334;97,61028872;0,009572926;8,09E-10;;;;;
213,09;0,034882393;0,237066601;5,02E-07;2,303405292;97,41004109;0,014607311;1,07E-09;;;;;
213,36;1,81E-06;97,17469215;2,47E-11;2,575715445;0,249567372;2,57E-05;1,44E-13;;;;;
213,63;0,000134128;59,53717232;3,49E-12;7,64779076;32,81489313;1,02E-05;1,37E-11;;;;;
213,9;1,020376757;90,55607915;0,016226745;2,055966109;0,597009575;5,754176527;0,000167618;;;;;
214,17;0,775629794;49,89879429;0,813908409;14,35155869;7,331119478;26,7555654;0,073420408;;;;;
214,44;0,007478119;35,08684039;1,70E-05;64,14554715;0,665041013;0,095072988;1,58E-06;;;;;
214,71;8,32E-06;35,96314192;7,38E-12;29,07351553;34,96079147;0,002540483;6,28E-13;;;;;
214,98;1,05E-05;35,68723798;4,20E-12;47,9539156;16,35584831;0,002997275;1,60E-13;;;;;
215,25;1,31E-07;74,80779886;2,07E-14;21,66417688;3,527747467;0,000274749;5,49E-15;;;;;
215,52;0,122103735;98,20312262;0,000732746;1,611096226;0,014819052;0,048124531;2,32E-09;;;;;
215,79;0,023664787;94,43199039;2,64E-05;5,519435182;0,016768339;0,008117653;5,92E-11;;;;;
216,06;0,011090914;97,58934975;2,43E-05;2,393620275;0,002983263;0,002929429;4,66E-12;;;;;
216,33;10,94225403;73,78016994;0,00768125;9,695061707;0,252322743;5,312288441;0,010228446;;;;;
216,6;;;;;;;;navigation;;/home;;
216,87;11,63411513;84,55299735;0,009252049;1,475140266;0,1680571;2,160149626;0,000293454;;;;;
217,14;;;;;;;;navigation;;/home;;
217,41;;;;;;;;click;BUTTON;/home;;
217,68;0,6998247;89,16989565;0,013624002;2,339270525;1,474770252;6,302400678;0,000219885;;;;;
217,95;0,625253413;84,88966733;0,037392563;7,496411055;4,205205542;2,745540045;0,000528949;;;;;
218,22;0,100372452;67,29145646;0,020373582;11,35632992;17,24632084;3,947034851;0,038116914;;;;;
218,49;0,083002856;38,90316784;0,029110719;42,36505926;16,25861824;2,288958244;0,072083395;;;;;
218,76;1,888550372;65,38592371;0,063691932;13,52274647;11,99777645;7,094302451;0,047009846;;;;;
219,03;8,189770579;66,29192233;0,121162715;13,74755055;5,569051206;6,078333408;0,0022097;;;;;
219,3;0,706737065;68,6469119;0,05540032;17,97666508;7,250171587;5,361168406;0,002947476;;;;;
219,57;2,961819619;87,20918894;0,023819722;6,699605286;2,754038945;0,351181952;0,000342551;;;;;
219,84;1,646093936;91,51021192;0,038010312;4,213890684;2,049537311;0,542114381;0,000140071;;;;;
220,11;0,536137493;72,52999544;0,031065839;12,59472668;10,20021811;4,10313122;0,004728221;;;;;
220,38;4,958756268;92,11193323;0,012597245;2,16510836;0,567746861;0,183809502;4,55E-05;;;;;
220,65;0,000390059;97,43158221;4,86E-07;2,274946682;0,273218961;0,019864632;1,46E-09;;;;;
220,92;0,016074655;92,33275652;0,000321517;5,239286646;2,121657133;0,289906864;6,21E-07;;;;;
221,19;0,011895673;89,29505944;8,76E-05;7,679093629;2,85769254;0,15616843;1,52E-06;;;;;
221,46;0,041089029;60,141567;0,107924181;8,494937926;18,49769762;12,70736681;0,009420045;;;;;
221,73;0,043175792;14,75815448;0,675765065;14,56377333;54,65789382;12,81334456;2,487883979;;;;;
222;0,614917604;82,78583884;0,107309932;7,251798362;7,860162109;1,345225144;0,034752887;;;;;
222,27;0,75560906;73,85328412;0,645597;10,04168242;8,074828237;6,145897508;0,483108079;;;;;
222,54;4,016212374;82,89535642;0,151073677;6,830278039;3,109044209;2,988104336;0,009930598;;;;;
222,81;2,287835814;68,09746623;0,479504885;9,760859609;10,95701307;8,375945687;0,041372169;;;;;
223,08;1,260392461;82,28598833;0,063791947;5,570155755;3,597234935;7,215051353;0,007386852;;;;;
223,35;0,123477192;46,68062925;0,224422012;12,07563803;12,1806547;28,68612707;0,02905422;;;;;
223,62;0,039819398;35,42968929;0,249387161;18,89366806;16,88546091;28,44962478;0,052353297;;;;;
223,89;0,088251271;83,10230274;0,02343401;5,480742781;2,777115235;8,522202582;0,005951356;;;;;
224,16;0,147803436;65,30645307;0,919811225;12,95495326;7,615468488;12,99438173;0,061126873;;;;;
224,43;0,119519178;47,93063676;1,27666822;23,2132537;14,64370068;12,72439363;0,091834325;;;;;
224,7;0,252764735;93,90270187;0,047809351;3,332873037;1,290056887;1,167228958;0,006560111;;;;;
224,97;7,866169236;81,92399036;0,125506493;6,563510392;2,207928655;1,295781958;0,017114676;;;;;
225,24;2,087195404;93,21411848;0,023796837;3,890617564;0,622778339;0,160374492;0,001119159;;;;;
225,51;1,46403648;82,49818683;0,069864455;9,293935448;3,975418955;2,683692053;0,014865244;;;;;
225,78;0,936168712;55,21307588;0,778303947;15,10355175;11,6384685;16,08404964;0,246379687;;;;;
226,05;2,80546248;81,80580735;0,103506399;7,251273841;4,86985296;3,151581064;0,012513297;;;;;
226,32;0,34856617;52,66207457;0,537461555;19,07753944;17,18273908;10,1693131;0,022305181;;;;;
226,59;0,039824593;26,18940033;0,062387283;14,77790563;56,14561773;2,780992331;0,003874426;;;;;
226,86;0,003964324;8,944736954;0,476976093;9,119828589;72,92801576;7,949463007;0,577013974;;;;;
227,13;0,110157405;61,2420857;0,175995764;11,0407263;19,60879713;7,81359449;0,008643241;;;;;
227,4;0,000476316;31,21281788;0,046166985;17,0381928;46,74811104;4,946659661;0,007567248;;;;;
227,67;;;;;;;;click;DIV;;;
227,94;0,011033029;30,80219626;0,112227688;12,66050339;49,97131824;6,409837306;0,032882954;;;;;
228,21;0,072672451;44,65919435;0,107000419;19,02554482;27,1022588;8,999717981;0,033611397;;;;;
228,48;0,114794797;50,94285011;0,243674335;17,06140637;25,2345562;6,209202483;0,19351599;;;;;
228,75;0,058765447;47,58140743;0,045766335;12,32781485;38,48344088;1,3881349;0,114668719;;;;;
229,02;0,364867084;63,60965154;0,030065356;10,44776204;23,8929271;1,574139205;0,080589192;;;;;
229,29;0,030158273;37,36878856;0,167114309;18,6942365;37,2738622;6,401671106;0,064171767;;;;;
229,56;0,021216982;53,26527357;0,020642887;23,01803976;12,14176565;11,52639836;0,006668147;;;;;
229,83;0,027907895;27,29485794;0,072192603;16,38344773;52,52700165;3,674704428;0,019891372;;;;;
230,1;0,036088287;34,44533348;0,38007258;13,90013248;46,34320736;4,850551859;0,044608966;;;;;
230,37;;;;;;;;click;path;;;
230,64;0,133181822;35,90993415;0,388024258;18,88337956;35,33423964;9,278329078;0,072916158;;;;;
230,91;0,085610058;52,42797136;0,037365683;23,05708677;22,22701162;2,163559571;0,001396816;;;;;
231,18;0,072560296;55,36440611;0,101745536;18,25107187;22,34837264;3,859529644;0,002315078;;;;;
231,45;0,098105113;37,44848073;0,274010468;16,59039557;38,09671998;7,397325337;0,094966753;;;;;
231,72;0,237258431;53,56676579;0,080699287;19,64378059;23,77352715;2,68909391;0,008873067;;;;;
231,99;0,027413161;31,06742686;0,159309954;23,19871474;36,60587589;8,673655759;0,26760394;;;;;
232,26;0,043382379;40,35700262;0,092693494;22,04933763;32,08773732;5,330888927;0,038957183;;;;;
232,53;0,003203604;36,61905527;0,042757703;28,13693583;29,06816006;6,101210043;0,028679922;;;;;
232,8;0,024353157;39,98622298;0,106707332;26,96048021;26,77922845;6,08953014;0,053480384;;;;;
233,07;0,041300457;52,74951176;0,063440854;17,44455799;13,7925797;15,89062607;0,017983619;;;;;
233,34;0,021113346;47,60757983;0,058611814;22,86378294;22,54616767;6,896688789;0,006055473;;;;;
233,61;0,000728989;20,41024417;0,019435197;41,60496294;30,13212383;7,796426862;0,036078496;;;;;
233,88;0,203253259;58,91003013;0,20267847;20,30243427;13,29529285;6,996001303;0,090315094;;;;;
234,15;0,146999754;69,22355111;0,111872162;12,13121412;8,772661315;9,608746148;0,004955277;;;;;
234,42;0,121257659;45,51590356;0,225985553;17,34609409;12,31860964;24,45590046;0,016249823;;;;;
234,69;0,004074239;18,67948472;0,223877979;26,42964125;41,2329495;13,16543221;0,26453617;;;;;
234,96;0,026667933;46,96287811;0,084141199;26,59828067;16,98773205;9,209496528;0,130801555;;;;;
235,23;0,020623513;59,23032165;0,034961171;14,5104304;15,69867581;10,49612239;0,00886361;;;;;
235,5;0,095171743;38,91327679;0,418685423;24,38948303;18,7603578;17,32045561;0,102568336;;;;;
235,77;0,417290162;62,66747117;0,351546705;18,05950701;13,87712359;4,509138316;0,117926241;;;;;
236,04;0,237841206;29,75719273;1,855569892;23,81591946;31,29057288;11,81226298;1,230640151;;;;;
236,31;0,629066164;55,04940152;0,407581637;26,4300704;9,503588825;7,098805159;0,881489832;;;;;
236,58;1,866641641;65,0749743;0,201820605;14,47336674;4,361608252;13,67483288;0,346751185;;;;;
236,85;0,090731937;79,59972024;0,051532453;10,19872352;3,928420693;6,111254171;0,0196172;;;;;
237,12;10,85903421;68,76238585;0,026709825;9,198541194;10,40579304;0,747492071;4,44E-05;;;;;
237,39;15,33659995;73,04757237;2,22E-05;0,063626724;11,55213192;4,86E-05;1,09E-10;;;;;
237,66;0,00100145;90,10571837;6,05E-08;0,194099953;9,69914645;3,39E-05;1,60E-11;;;;;
237,93;0,260387431;90,1419282;3,87E-06;0,160305726;9,436838329;0,000534196;4,89E-10;;;;;
238,2;2,04E-05;98,13046455;9,46E-09;0,510922913;1,348958071;0,009636267;3,43E-13;;;;;
238,47;0,003674045;4,00E-07;99,99174476;2,42E-07;4,02E-08;0,004582345;5,46E-14;;;;;
238,74;0,00116723;3,53E-08;99,99806881;1,68E-07;6,00E-08;0,000766669;3,80E-16;;;;;
239,01;0,006585957;99,98276234;8,53E-08;0,00169775;0,008953861;1,20E-07;2,41E-15;;;;;
239,28;1,09E-05;6,635273248;8,30E-12;84,80374217;8,533579856;0,027396265;2,23E-10;;;;;
239,55;3,265275256;87,77599858;0,000463992;0,805722132;8,132797964;0,019453629;0,00028577;;;;;
239,82;0,000373525;96,99057919;3,74E-09;1,642795191;1,36542347;0,000825975;2,87E-10;;;;;
240,09;0,007633101;38,39908242;6,82E-07;12,98101991;46,25341296;2,358857542;2,07E-08;;;;;
240,36;0,052991643;49,19171929;6,66E-06;3,72463949;46,98321223;0,047429066;3,09E-09;;;;;
240,63;96,59033418;3,065047413;0,014408368;0,007646194;0,208271993;0,114290114;5,36E-09;;;;;
240,9;98,79229665;0,497919228;0,018985537;0,003132077;0,449135294;0,238533039;2,09E-08;;;;;
241,17;0,042456627;13,39047849;0,001164453;0,681237411;85,81707478;0,067587633;1,07E-07;;;;;
241,44;88,97925484;10,61928548;0,087012303;0,012915758;0,056109089;0,24542702;1,46E-09;;;;;
241,71;0,144413917;99,06104207;7,60E-06;0,617837999;0,171580585;0,005120345;1,76E-09;;;;;
241,98;65,82075953;29,54289019;0,190746039;0,094590761;2,401650511;1,949364133;2,02E-08;;;;;
242,25;72,03494906;27,43628323;0,03597257;0,068061549;0,313994964;0,110739679;2,13E-08;;;;;
242,52;88,56630325;10,40150821;0,392843084;0,007484863;0,12817065;0,503690261;6,68E-08;;;;;
242,79;96,53891325;0,874584261;0,23739771;0,00327322;0,327947829;2,017888241;3,59E-08;;;;;
243,06;100;2,94E-07;5,70E-15;3,67E-10;2,15E-09;3,84E-15;3,71E-25;;;;;
243,33;87,33052762;11,56007063;0,29795129;0,347306096;0,371170978;0,092833769;0,000138663;;;;;
243,6;11,77538778;31,01029581;0,364047846;38,32616736;16,42514118;2,034478197;0,064483225;;;;;
243,87;83,32220217;16,65421228;0,000568992;0,01596414;2,91E-05;0,007030216;1,31E-07;;;;;
244,14;87,48800755;12,441089;0,001158693;0,005989525;6,55E-05;0,063692196;1,34E-06;;;;;
244,41;99,18847074;0,158544509;9,75E-05;0,046313789;0,002908891;0,603648952;2,09E-05;;;;;
244,68;99,88574983;0,113588442;1,27E-07;0,000619529;1,21E-06;4,00E-05;2,52E-09;;;;;
244,95;99,20870662;0,791251194;5,65E-07;4,24E-05;1,96E-08;2,95E-06;5,43E-13;;;;;
245,22;95,76744412;4,229306682;0,000588702;0,00159125;1,55E-05;0,001051945;1,48E-09;;;;;
245,49;97,78978202;2,207711788;1,47E-05;0,002313194;1,81E-05;0,000163582;3,32E-08;;;;;
245,76;99,44543835;0,552994372;0,001146002;0,000417521;2,75E-06;4,21E-06;1,35E-12;;;;;
246,03;99,83024597;0,169642048;0,000107918;5,17E-06;3,17E-08;5,04E-09;5,57E-16;;;;;
246,3;99,21246171;0,78447815;0,00278845;0,000267902;1,15E-06;8,90E-07;1,25E-12;;;;;
246,57;99,93576407;0,061133999;0,003100599;5,71E-06;3,13E-08;6,35E-09;1,72E-16;;;;;
246,84;99,41743016;0,134709268;0,000420838;0,253783283;0,006612909;0,187032972;8,04E-06;;;;;
247,11;99,71296195;0,257304397;0,013835457;0,012268974;0,002099753;0,001527588;4,39E-08;;;;;
247,38;87,58451343;8,890267462;0,002756345;2,9786231;0,335040293;0,19493883;0,013866255;;;;;
247,65;99,91825819;0,003836855;5,34E-07;0,00022309;0,077679246;2,33E-06;1,66E-11;;;;;
247,92;99,8372376;0,002327597;3,65E-08;3,27E-05;0,160404225;9,48E-07;8,60E-13;;;;;
248,19;99,99939203;1,84E-06;3,86E-11;1,52E-06;0,000582956;2,42E-05;2,00E-14;;;;;
248,46;99,97939467;4,14E-05;7,85E-10;0,000183816;0,019751246;0,000630604;7,22E-11;;;;;
248,73;99,98110533;9,19E-05;8,57E-10;0,000523052;0,017988566;0,000292858;9,01E-10;;;;;
249;99,87496138;0,000195225;6,63E-10;0,003396156;0,120183069;0,001263252;2,13E-09;;;;;
249,27;0,006366718;2,10089286;1,13E-06;83,79547193;11,97269863;2,12021985;0,00434556;;;;;
249,54;93,25823188;4,013902321;7,04E-06;1,342117507;1,385613345;0,00012519;1,47E-06;;;;;
249,81;11,14962846;81,30409718;0,021093503;1,604317687;0,161080621;5,75967133;0,000108424;;;;;
250,08;4,047296196;88,13339472;0,00131206;1,671781763;1,05269812;5,08906804;0,004449297;;;;;
250,35;5,156453326;91,60242081;0,010444815;1,123264059;0,986439269;1,120637916;0,000342845;;;;;
250,62;1,097819954;54,80155945;0,051985815;8,319481462;12,59062588;23,12289774;0,015628492;;;;;
250,89;0,007175711;15,89436775;1,98E-05;79,54789278;0,175991653;4,374557249;8,06E-07;;;;;
251,16;0,754829776;46,67268097;0,000340046;12,79922277;0,003091818;39,7698313;1,00E-06;;;;;
251,43;0,036402611;58,3848536;1,94E-05;41,18675888;0,184390717;0,207571662;2,47E-07;;;;;
251,7;0,000326972;87,44015694;2,87E-06;11,79415062;0,761716859;0,00364614;3,37E-08;;;;;
251,97;0,362738711;83,63507986;0,008963487;5,245131627;3,140281141;7,604131848;0,003670391;;;;;
252,24;0,000131749;28,92627418;0,009122502;14,33076859;52,69347429;4,033846408;0,006377795;;;;;
252,51;0,001141297;48,66727591;0,02507116;9,379617125;38,02137971;3,901708126;0,00380953;;;;;
252,78;0,005781226;61,33733988;0,063579506;12,74926215;20,04606575;5,796507373;0,001463927;;;;;
253,05;0,026177286;58,95664692;0,02125977;19,81912255;12,81649172;8,35255459;0,007746882;;;;;
253,32;1,408563927;68,94569397;0,312504149;12,52174824;12,81977445;3,966848925;0,024864112;;;;;
253,59;0,565607985;60,5499506;0,095982297;22,39868045;12,29133531;4,092460126;0,005983538;;;;;
253,86;0,512716267;40,96036851;2,21640598;34,90585983;14,39165324;6,93487972;0,078122172;;;;;
254,13;5,881622806;49,24963117;0,014765387;37,70084977;2,341222018;4,811821505;9,01E-05;;;;;
254,4;0,091855566;29,91521657;0,013753161;13,77448142;52,43272185;3,769936413;0,002031687;;;;;
254,67;0,122455833;57,5886786;0,151249778;17,25981385;21,99393213;2,859049104;0,024817488;;;;;
254,94;0,163057528;60,03513932;0,123995112;13,47934157;22,46496379;3,730317578;0,003184148;;;;;
255,21;0,08842228;51,08392835;0,062833191;7,225477695;38,9603883;2,510020882;0,068928453;;;;;
255,48;0,013449271;0,767601933;0,019106101;4,579127108;88,95379835;5,662526528;0,00439603;;;;;
255,75;0,009226914;0,076819674;0,00599389;5,894658757;81,09339105;12,91583921;0,004064652;;;;;
256,02;0,074038579;1,031516027;0,00875016;25,94622076;51,91650987;20,98894417;0,034018903;;;;;
256,29;0,016559283;1,765464538;0,000263273;10,49197155;85,15506298;2,570675467;3,36E-09;;;;;
256,56;0,23275516;7,860094309;0,021400284;28,42600942;1,424155105;62,03555465;3,24E-05;;;;;
256,83;6,122609958;2,931259363;0,23795744;15,89076857;2,059992462;72,75570306;0,001709037;;;;;
257,1;0,027700941;0,525060482;0,000133119;20,8847329;0,319628022;78,24274302;1,34E-07;;;;;
257,37;0,050391967;66,48952168;0,001419829;25,9464829;4,144755257;3,366217733;0,001209126;;;;;
257,64;0,001016046;6,146163115;8,28E-07;64,27929188;0,117131353;29,45639965;8,21E-09;;;;;
257,91;0,030140678;99,28247929;2,06E-05;0,670318445;0,011219877;0,00582034;3,57E-08;;;;;
258,18;0,089637464;87,60650158;0,10671342;1,350867003;0,104487047;10,74179858;7,99E-07;;;;;
258,45;0,004826018;97,21353087;0,000691012;2,412659387;0,051019131;0,317267849;9,96E-10;;;;;
258,72;0,044650011;96,58757428;0,000394782;1,325281136;0,105902035;1,936194975;4,09E-07;;;;;
258,99;0,008651441;64,13761377;0,000234248;33,39904249;1,018679608;1,435770281;1,21E-05;;;;;
259,26;0,000340043;6,086822972;2,51E-06;93,69074106;0,130716199;0,091384113;1,11E-07;;;;;
259,53;0,000759566;89,08799887;5,67E-06;10,41549668;0,411493052;0,08424492;2,96E-09;;;;;
259,8;0,001080562;79,36312556;5,85E-05;13,00901026;7,051731646;0,57499283;3,23E-07;;;;;
260,07;0,046446675;37,5785254;0,001670396;50,95675295;5,823332791;5,593177637;9,62E-05;;;;;
260,34;0,189113861;61,72332168;0,000106253;38,00782859;0,016420652;0,063209131;1,20E-08;;;;;
260,61;0,019904501;93,93348062;3,79E-05;5,96959403;0,057143384;0,019841995;4,70E-09;;;;;
260,88;0,037612902;87,70038412;0,003530015;6,351858756;0,101872714;5,804741729;1,23E-09;;;;;
261,15;0,016901267;95,61728835;0,002194908;4,176929221;0,094454247;0,092232961;2,01E-08;;;;;
261,42;1,165818563;89,32778366;0,040184792;3,902864363;0,178108297;5,385236173;2,34E-07;;;;;
261,69;0,009543259;86,41323447;0,001834423;12,18516231;0,65901638;0,731206546;2,70E-07;;;;;
261,96;0,177715125;97,47844338;0,012359525;0,871132687;0,026978855;1,433367841;1,95E-10;;;;;
262,23;0,02789669;95,7649288;0,002490175;4,109518102;0,013145293;0,082019873;2,35E-09;;;;;
262,5;0,292270625;96,2100444;0,00302375;3,432778101;0,01854688;0,043334439;6,86E-08;;;;;
262,77;0,10066327;94,01255775;0,000105557;5,830756897;0,021567724;0,034350292;5,48E-10;;;;;
263,04;0,003398136;78,19482088;1,44E-06;21,6807574;0,10979214;0,011234031;2,29E-08;;;;;
263,31;0,031461241;92,93941259;0,000168279;6,999029219;0,01691943;0,013014808;2,88E-09;;;;;
263,58;0,010052881;29,67776833;2,03E-06;69,07663757;1,008078609;0,227443794;1,87E-05;;;;;
263,85;0,036543258;19,51566935;0,071023707;25,16277432;51,07687712;2,417184785;1,719935425;;;;;
264,12;0,00146366;4,062898085;0,040067147;4,31541726;88,25973868;0,916048326;2,404369414;;;;;
264,39;0,09622451;28,68491455;0,150336762;8,379699544;59,03219688;3,275638092;0,380991864;;;;;
264,66;0,004352962;7,658245126;0,08010455;5,564958934;82,98656839;2,501734123;1,204042022;;;;;
264,93;0,063675304;21,18869952;0,178206744;20,78171446;50,28074687;7,319570897;0,187392962;;;;;
265,2;0,064800946;41,27728745;0,204500159;13,10527168;41,03818643;4,309230902;0,000719041;;;;;
265,47;0,006251482;30,88876605;0,010566469;12,90170401;55,40376902;0,788902305;3,67E-05;;;;;
265,74;0,045272801;52,19382644;0,043382918;8,137761801;38,9336586;0,646064943;3,23E-05;;;;;
266,01;6,027671349;9,19034148;0,002638546;7,988326789;0,001830336;76,78918519;9,71E-08;;;;;
266,28;3,177877705;17,36216202;0,01210967;5,721803351;0,001311576;73,72473918;5,31E-09;;;;;
266,55;5,889511524;0,105268205;0,000149007;0,613290138;0,001103363;93,39067419;5,29E-11;;;;;
266,82;1,266372856;0,021278062;0,00013734;0,514525175;0,105207949;98,09247851;1,22E-08;;;;;
267,09;0,225680321;0,053780276;0,000124256;0,051752594;0,006240606;99,66242313;3,65E-11;;;;;
267,36;1,252778303;3,559154696;0,162537287;0,65232104;0,06269584;94,31051544;1,03E-06;;;;;
267,63;2,655627578;2,825351804;0,061035552;0,299430266;0,016602017;94,14196014;4,82E-07;;;;;
267,9;0,615422614;48,25255573;0,844047777;1,319254842;0,020085111;48,94862473;3,45E-06;;;;;
268,17;0,230184225;39,93986129;0,008107524;9,359263999;0,010748563;50,45183902;2,50E-07;;;;;
268,44;0,167151354;28,31460834;0,000859993;25,4535675;0,008701318;46,05511129;8,70E-08;;;;;
268,71;0,817572423;10,55503986;0,000156647;33,38804941;0,010813353;55,22837105;5,91E-08;;;;;
268,98;0,203008601;0,85722506;2,57E-06;9,119132906;0,022928393;89,79770541;6,85E-10;;;;;
269,25;0,464551691;4,488958686;0,000864684;3,979089721;0,009185733;91,05735368;8,76E-08;;;;;
269,52;0,469346614;6,180914127;0,000738126;4,186523207;0,005922901;89,15655146;8,70E-08;;;;;
269,79;0,307894195;0,223016622;3,12E-05;1,935125701;0,000686064;97,53325582;1,35E-09;;;;;
270,06;0,324934752;0,025559816;4,59E-06;0,564662998;0,000167799;99,08466946;7,33E-11;;;;;
270,33;0,118890885;0,021111799;1,22E-06;0,6244798;0,000151547;99,23536768;1,49E-11;;;;;
270,6;0,062620632;0,138578887;1,99E-06;2,044159668;0,000677621;97,75395976;5,41E-11;;;;;
270,87;0,226007542;10,42245477;0,000121044;6,073289737;0,001318391;83,27680826;5,85E-09;;;;;
271,14;1,848578046;0,189697196;0,000209219;1,572183891;0,014730505;96,37460156;7,25E-09;;;;;
271,41;1,161250472;0,749146054;0,000578056;1,131826919;0,009616349;96,94758654;8,23E-09;;;;;
271,68;0,043846192;0,01343456;9,94E-07;0,325898314;0,000865209;99,61595535;4,07E-11;;;;;
271,95;0,062563794;0,054407946;8,15E-06;0,508913724;0,000532029;99,37357903;3,92E-11;;;;;
272,22;4,10E-06;0,253096821;1,37E-08;8,718971614;8,20E-07;91,02792251;7,89E-16;;;;;
272,49;7,98E-08;0,000892888;5,23E-12;4,041128606;0,000575773;95,95740438;7,12E-16;;;;;
272,76;3,39E-06;0,053590076;1,16E-09;12,11227104;1,76E-07;87,83413768;1,46E-17;;;;;
273,03;1,372713782;14,7668764;0,234448561;53,31268907;3,107713722;27,19994783;0,005608154;;;;;
273,3;0,000141043;2,162560004;7,60E-11;47,4851194;50,34818049;0,003993911;2,22E-10;;;;;
273,57;2,22E-05;51,98235512;1,39E-12;33,39975774;14,61726278;0,000601877;6,43E-10;;;;;
273,84;1,39E-07;79,92579937;8,30E-13;18,70246828;1,371608581;0,000126812;3,63E-13;;;;;
274,11;0,000984387;56,75695539;3,70E-09;42,80864298;0,430649705;0,002770443;1,74E-09;;;;;
274,38;0,000189461;89,05215859;1,53E-08;10,14820859;0,797641184;0,001804252;5,00E-10;;;;;
274,65;3,93E-05;97,59766459;5,50E-09;2,386950701;0,015250331;9,43E-05;4,44E-14;;;;;
274,92;0,001823322;97,88742661;2,47E-06;2,107133716;0,003146233;0,000470189;4,70E-13;;;;;
275,19;39,38882224;59,24142709;0,119229933;1,205167411;0,028032429;0,017323178;1,48E-07;;;;;
275,46;63,01197785;30,77082817;3,252243817;1,353733602;0,179638247;1,431488797;8,95E-05;;;;;
275,73;0,015559067;0,945022293;0,164795328;4,637737476;0,25203141;93,98485982;3,72E-06;;;;;
276;0,005152336;0,062948262;0,222675805;1,053854823;0,232119067;98,42324257;1,11E-05;;;;;
276,27;0,000143198;0,043643228;0,004840074;2,38003815;0,152441889;97,41888015;1,56E-05;;;;;
276,54;2,23E-05;0,030814009;0,001136168;3,287624176;0,318062989;96,362323;1,17E-05;;;;;
276,81;1,07E-05;0,004628309;0,000405719;1,704336517;0,484782783;97,80580401;3,80E-05;;;;;
277,08;2,90E-06;0,000935404;0,000988536;0,168588641;0,210520579;99,55884218;0,060123799;;;;;
277,35;6,35E-06;0,002174157;0,001421642;0,205544311;0,197545485;99,4530142;0,14029196;;;;;
277,62;1,22E-05;0,002791398;0,004086933;0,19844349;0,156490109;99,56688881;0,07128932;;;;;
277,89;6,19E-06;0,003448545;0,00155644;0,325175584;0,114264619;99,54079986;0,014749863;;;;;
278,16;3,39E-06;0,004281356;0,000741322;0,724631222;0,145922368;99,11730886;0,007113421;;;;;
278,43;1,03E-05;0,004374526;0,001827669;0,473595075;0,152107089;99,3556083;0,012477288;;;;;
278,7;2,371241152;0,683597336;16,73199236;0,341108791;0,148650922;79,72232699;0,001090652;;;;;
278,97;0,00117597;15,66410065;0,027535445;16,28820896;66,31187201;1,674997434;0,032109272;;;;;
279,24;0,010929308;19,40467324;0,073713482;50,38774314;24,10167003;6,004975349;0,016297704;;;;;
279,51;0,164397969;61,24358773;0,028122842;14,98521119;8,776971698;14,80040103;0,001309252;;;;;
279,78;0,001139205;92,40341783;3,54E-07;7,438533753;0,156137161;0,000772482;8,70E-09;;;;;
280,05;82,59604185;0,069058876;2,12E-05;0,043909217;1,65E-05;17,29094329;5,40E-12;;;;;
280,32;0,165514139;0,002989834;3,12E-06;0,011013643;9,99E-07;99,82047083;5,70E-11;;;;;
280,59;0,011222808;0,090664619;0,000162665;0,309055788;0,000322906;99,58857894;1,55E-09;;;;;
280,86;0,000146659;0,404316047;0,000414583;2,211643383;1,180139743;96,2033391;6,46E-07;;;;;
281,13;0,02811999;94,16224957;2,61E-07;5,630434304;0,178411067;0,000781565;2,89E-09;;;;;
281,4;99,9278605;0,069418037;7,31E-05;0,001784657;0,000457782;0,00041284;6,24E-10;;;;;
281,67;0,214779553;89,82229768;4,25E-05;6,966751484;2,943713393;0,050962487;0,001454344;;;;;
281,94;1,025572605;36,36965156;0,004761363;10,52801758;51,66479945;0,276733143;0,130467711;;;;;
282,21;1,235894094;86,46275916;0,011029767;4,313816015;7,359236917;0,608473168;0,008789556;;;;;
282,48;0,229473854;97,85695076;0,000288687;0,765550369;1,130888518;0,016833397;1,15E-05;;;;;
282,75;0,404363871;71,38110995;0,04218721;10,06933823;17,75574237;0,346270134;0,000991312;;;;;
283,02;0,113017554;41,6436851;0,024491167;13,69164586;42,79690683;1,715439372;0,014812552;;;;;
283,29;3,995461389;73,23502302;0,01777244;2,863189951;19,86404061;0,021288564;0,00322956;;;;;
